time,num_ues,imsi,rnti,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer_bytes,tx_brate_dl_mbps,tx_pkts_downlink,tx_errors_downlink_pct,dl_cqi,ul_mcs,ul_n_samples,ul_buffer_bytes,rx_brate_ul_mbps,rx_pkts_uplink,rx_errors_uplink_pct,ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters,dataset_group,scenario,training_id,experiment_id,base_station_id,source_file
1602351847973,9,1010123456003,78,1,2,8,1,2,17.2285,569,183522,0.916723,233,0,9.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,698,724,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351848223,9,1010123456003,78,1,2,8,1,2,17.6033,547,182739,0.877184,220,0,9.8,0.0,0,0,0.0,0,0.0,0,0.0,0,689,708,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351848473,9,1010123456003,78,1,2,8,1,2,17.5417,539,183394,0.891552,220,0,9.8,0.1,49,0,0.1,19,0.0,0,4.70295,31,692,712,0,0,0,1.18367,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351848723,9,1010123456003,78,1,2,8,1,2,10.0522,441,182684,0.392608,176,0,7.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,680,724,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351848973,9,1010123456003,78,1,2,8,1,2,16.7113,568,183450,0.845687,228,0,9.5,0.0,0,0,0.0,0,0.0,0,0.0,0,694,704,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351849223,9,1010123456003,78,1,2,8,1,2,16.8713,575,183994,0.887357,229,0,9.5,0.0,0,0,0.0,0,0.0,0,0.0,0,690,736,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351849473,9,1010123456003,78,1,2,8,1,2,15.1239,468,183919,0.674474,190,0,8.66667,0.571429,49,0,0.1,21,19.0476,0,2.91381,31,691,722,0,0,0,2.81633,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351849723,9,1010123456003,78,1,2,8,1,2,18.0816,588,184165,0.983872,238,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,706,752,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351849973,9,1010123456003,78,1,2,8,1,2,17.3212,551,183169,0.855712,225,0,9.6,0.0,0,0,0.0,0,0.0,0,0.0,0,693,690,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351850223,9,1010123456003,78,1,2,8,1,2,18.1764,567,183251,0.93552,227,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,698,724,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351850473,9,1010123456003,78,1,2,8,1,2,7.20814,221,183624,0.169056,96,0,3.0,0.0,0,0,0.0,0,0.0,0,0.0,0,565,468,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351850723,9,1010123456003,78,1,2,8,1,2,9.54026,385,182635,0.20528,147,0,10.0,0.1,50,0,0.1,21,0.0,0,3.76938,31,509,368,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351850973,9,1010123456003,78,1,2,8,1,2,16.6499,477,183551,0.66384,200,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,599,538,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351851223,9,1010123456003,78,1,2,8,1,2,15.4806,360,184337,0.306208,144,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,378,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351851473,9,1010123456003,78,1,2,8,1,2,17.9164,371,184039,0.40588,153,0,10.5,0.603774,53,0,0.1,19,10.5263,0,3.99435,31,500,328,0,0,0,2.15094,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351851723,9,1010123456003,78,1,2,8,1,2,14.6235,340,184123,0.281504,137,0,7.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,500,328,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351851973,9,1010123456003,78,1,2,8,1,2,13.9075,227,184650,0.190368,94,0,6.75,0.0,0,0,0.0,0,0.0,0,0.0,0,500,372,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351852223,9,1010123456003,78,1,2,8,1,2,1.0,56,184581,0.005376,24,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,310,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351852473,9,1010123456003,78,1,2,8,1,2,10.8975,244,184451,0.142361,94,0,8.5,0.0,2,281,0.1,1,0.0,0,0.0,31,500,332,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351852723,9,1010123456003,78,1,2,8,1,2,17.0303,429,183455,0.425056,172,0,9.0,0.1,49,0,0.1,20,0.0,0,3.73941,0,500,352,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351852973,9,1010123456003,78,1,2,8,1,2,10.954,239,184136,0.132224,100,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,332,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351853223,9,1010123456003,78,1,2,8,1,2,12.6254,323,183737,0.209504,126,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,360,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351853473,9,1010123456003,78,1,2,8,1,2,16.4901,404,183613,0.384768,160,0,10.0,0.1,52,0,0.1,21,9.52381,0,3.35419,31,500,336,0,0,0,1.86538,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351853723,9,1010123456003,78,1,2,8,1,2,18.0898,401,184143,0.41696,159,0,9.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,502,318,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351853973,9,1010123456003,78,1,2,8,1,2,16.2701,348,184466,0.341173,143,0,7.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,498,302,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351854223,9,1010123456003,78,1,2,8,1,2,14.9443,413,184128,0.335872,160,0,8.0,0.0,0,0,0.0,0,0.0,0,0.0,0,502,344,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351854473,9,1010123456003,78,1,2,8,1,2,19.0172,408,183541,0.508627,169,0,10.5,2.46341,41,0,0.1,16,37.5,0,2.78037,31,500,336,0,0,0,4.43902,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351854723,9,1010123456003,78,1,2,8,1,2,15.8685,251,184137,0.234024,102,0,6.5,0.0,0,0,0.0,0,0.0,0,0.0,0,498,336,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351854973,9,1010123456003,78,1,2,8,1,2,9.41546,207,183720,0.115136,80,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,314,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351855223,9,1010123456003,78,1,2,8,1,2,1.0,47,183663,0.004032,18,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,334,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351855473,9,1010123456003,78,1,2,8,1,2,1.0,84,183561,0.008064,36,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,302,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351855723,9,1010123456003,78,1,2,8,1,2,13.25,244,183885,0.185248,97,0,7.0,1.1875,32,0,0.1,15,6.66667,0,5.15181,31,500,346,0,0,0,1.625,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351855973,9,1010123456003,78,1,2,8,1,2,1.0,78,183798,0.00652209,29,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,368,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351856223,9,1010123456003,78,1,2,8,1,2,7.67227,119,183693,0.0552,47,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,346,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351856473,9,1010123456003,78,1,2,8,1,2,15.2682,261,184082,0.216768,100,0,6.66667,0.1,3,281,0.1,1,0.0,0,3.32233,31,500,346,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351856723,9,1010123456003,78,1,2,8,1,2,16.199,397,183230,0.372884,160,0,9.0,0.111111,54,0,0.1,22,9.09091,0,2.71607,0,500,330,0,0,0,1.94444,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351856973,9,1010123456003,78,1,2,8,1,2,10.1026,312,183693,0.192352,129,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,358,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351857223,9,1010123456003,78,1,2,8,1,2,7.91919,297,183295,0.117888,118,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,328,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351857473,9,1010123456003,78,1,2,8,1,2,13.2362,436,183633,0.326329,178,0,9.0,0.1,50,0,0.1,20,0.0,0,2.69155,31,500,356,0,0,0,1.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351857723,9,1010123456003,78,1,2,8,1,2,16.8842,406,183613,0.390816,164,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,326,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351857973,9,1010123456003,78,1,2,8,1,2,16.4727,165,183242,0.167712,71,0,6.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,500,336,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351858223,9,1010123456003,78,1,2,8,1,2,14.3934,183,184329,0.153696,73,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,322,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351858473,9,1010123456003,78,1,2,8,1,2,15.9729,443,183725,0.401888,176,0,9.0,1.33333,33,0,0.1,14,0.0,0,4.55332,31,500,360,0,0,0,1.24242,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351858723,9,1010123456003,78,1,2,8,1,2,15.8333,96,184053,0.097376,43,0,5.5,0.0,0,0,0.0,0,0.0,0,0.0,0,500,340,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351858973,9,1010123456003,78,1,2,8,1,2,15.066,303,183396,0.26576,122,0,7.5,0.0,0,0,0.0,0,0.0,0,0.0,0,500,348,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351859223,9,1010123456003,78,1,2,8,1,2,1.0,82,183297,0.007392,33,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,322,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351859473,9,1010123456003,78,1,2,8,1,2,9.13974,229,183993,0.113696,86,0,9.0,0.1,38,0,0.1,19,5.26316,0,2.42755,31,500,316,0,0,0,1.63158,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351859723,9,1010123456003,78,1,2,8,1,2,10.5106,282,183515,0.171904,117,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,340,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351859973,9,1010123456003,78,1,2,8,1,2,14.0825,291,183730,0.232544,113,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,342,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351860223,9,1010123456003,78,1,2,8,1,2,14.2414,174,183735,0.14752,74,0,6.0,0.0,0,0,0.0,0,0.0,0,0.0,0,502,336,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351860473,9,1010123456003,78,1,2,8,1,2,14.4665,373,183301,0.409317,153,0,8.0,0.105263,38,0,0.1,17,5.88235,0,2.48982,31,595,534,0,0,0,2.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351860723,9,1010123456003,78,1,2,8,1,2,12.4005,372,183748,0.377446,145,0,7.5,0.0,0,0,0.0,0,0.0,0,0.0,0,619,596,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351860973,9,1010123456003,78,1,2,8,1,2,0.936709,158,184659,0.026304,68,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,593,512,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351861223,9,1010123456003,78,1,2,8,1,2,14.2675,400,183966,0.351229,157,0,8.8,0.0,0,0,0.0,0,0.0,0,0.0,0,516,366,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351861473,9,1010123456003,78,1,2,8,1,2,16.8762,420,184192,0.461751,169,0,0.1,0.1,51,0,0.1,21,0.0,0,2.07748,31,544,392,0,0,0,2.01961,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351861723,9,1010123456003,78,1,2,8,1,2,15.679,433,184121,0.58256,176,0,7.5,0.0,0,0,0.0,0,0.0,0,0.0,0,636,610,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351861973,9,1010123456003,78,1,2,8,1,2,14.9102,423,183375,0.539072,171,0,8.25,0.0,0,0,0.0,0,0.0,0,0.0,0,628,614,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351862223,9,1010123456003,78,1,2,8,1,2,10.5151,431,184089,0.388819,174,0,5.75,0.0,0,0,0.0,0,0.0,0,0.0,0,607,558,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351862473,9,1010123456003,78,1,2,8,1,2,14.893,486,183839,0.63408,197,0,9.0,0.1,85,0,0.1,33,27.2727,0,1.78378,31,663,618,0,0,0,4.08235,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351862723,9,1010123456003,78,1,2,8,1,2,14.8981,373,183306,0.413856,152,0,7.25,0.0,0,0,0.0,0,0.0,0,0.0,0,591,528,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351862973,9,1010123456003,78,1,2,8,1,2,15.5215,349,184315,0.446528,144,0,7.8,0.0,0,0,0.0,0,0.0,0,0.0,0,618,550,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351863223,9,1010123456003,78,1,2,8,1,2,1.0,90,184207,0.008064,36,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,372,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351863473,9,1010123456003,78,1,2,8,1,2,14.5885,192,183543,0.169028,76,0,6.5,0.1,47,0,0.1,21,19.0476,0,3.81981,31,500,340,0,0,0,2.6383,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351863723,9,1010123456003,78,1,2,8,1,2,11.7927,82,183300,0.058048,34,0,5.5,0.0,0,0,0.0,0,0.0,0,0.0,0,500,338,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351863973,9,1010123456003,78,1,2,8,1,2,0.0,0,183300,0.0,0,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,338,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351864223,9,1010123456003,78,1,2,8,1,2,12.1875,16,184258,0.000352,1,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,548,432,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351864473,9,1010123456003,78,1,2,8,1,2,11.5022,229,184587,0.227727,92,0,5.5,0.0,35,0,0.1,18,5.55556,0,0.0,31,637,606,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351864723,9,1010123456003,78,1,2,8,1,2,7.24211,95,184455,0.075502,44,0,3.0,0.0,0,0,0.0,0,0.0,0,0.0,0,531,388,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351864973,9,1010123456003,78,1,2,8,1,2,9.37981,208,183983,0.117376,83,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,552,438,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351865223,9,1010123456003,78,1,2,8,1,2,1.0,79,183890,0.00672,30,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,360,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351865473,9,1010123456003,78,1,2,8,1,2,1.0,68,183809,0.005824,26,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,500,318,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351865723,9,1010123456003,78,1,2,8,1,2,11.1631,141,183895,0.086304,56,0,9.0,0.1,16,1638,0.1,6,0.0,0,2.7984,31,500,354,0,0,0,1.3125,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351865973,9,1010123456003,78,1,2,8,1,2,14.9128,298,183419,0.255743,117,0,6.66667,0.1,38,0,0.1,13,15.3846,0,1.90197,0,500,322,0,0,0,2.89474,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351866223,9,1010123456003,78,1,2,8,1,2,9.23809,126,184323,0.084128,55,0,3.0,0.0,0,0,0.0,0,0.0,0,0.0,0,500,344,0,0,0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
1602351866473,9,1010123456003,78,1,2,8,1,2,14.6536,332,183394,0.271008,131,0,8.5,0.25641,39,0,0.1,18,5.55556,0,2.3448,31,500,342,0,0,0,2.10256,slice_mixed,rome_slow_close,tr0,exp1,bs1,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs1/slices_bs1/1010123456003_metrics.csv
